< 미적·기하 and 과학탐구 응시자 기준 분석결과 >,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1) 적정점수=합격률80%인 점수, 예상점수=합격률50%인 점수, 소신점수=합격률20%인 점수",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2) 나의 점수가 적정점수 이상인 경우(=합격률80%이상)은 진한녹색. 예상점수 이상이나 적정점수 미만인 경우(=합격률50~79%) 연한녹색. 예상점수 미만인 경우 노랑색(=합격률20~49%; 소신점수 이상) 또는 붉은색(=합격률20%미만; 소신점수에도 미달), 필수과목 결격사유로 응시제한된 경우 흰색",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모집단위,,,,나의 환산점수 및 환산점수기준 계열內전국등수(누백),,,,,2026학년도(20251113수능) 기준 지원선,,,,,,이과응시자기준 과거입시결과(합격권),,,,,,과거입시결과(상위70%),,,,,,모집군 및 정원,,,,,,,,수능반영방법,,,,,,,,,국수탐구성비 및 영어1등급대비감점,,,,,,,,,,,,,,
계열,대학교,전공,합격가능성,수능점수,내신점수,수능+내신,누백,전국등수 / 이과,적정점수,예상점수,소신점수,적정누백,예상누백,소신누백,2411 ,2311 ,2211 ,2111 ,2011 ,1911 ,2411 ,2311 ,2211 ,2111 ,2011 ,1911 ,대학구분,모집군,정원,시도,시군,학과특성,대학교(약칭),전공(약칭),선발유형,점수환산,수탐선택,수능요소,수능조합,필수,선택,가중택,탐구과목수,국어배점,수학배점,탐구배점,국어구성비,수학구성비,탐구구성비,영어1환점,영어2환점,영어3환점,영어4환점,영어5환점,영어6환점,영어7환점,영어8환점,영어9환점
이과,울산대학교,사회과학계열,오류(영어국사),0.00 ,0.00 ,0.00 ,,,741.70 ,660.86 ,572.30 ,50.87 ,63.21 ,74.44 ,-,77.77 ,62.30 ,68.99 ,-,-,-,62.15 ,58.16 ,62.55 ,-,-,울산대,다,6 ,울산,울산,인문,울산대,사회과학계열,통합선발,울산인문,자유선택,백+백,국수영탐(1)한,국수영탐(1)한,,,1 ,300 ,200 ,300 ,38%,25%,38%,0.00 ,-3.80 ,-7.60 ,-13.30 ,-19.00 ,-28.50 ,-38.00 ,-57.00 ,-76.00 
이과,울산대학교,생활과학계열,오류(영어국사),0.00 ,0.00 ,0.00 ,,,705.27 ,578.29 ,435.54 ,56.61 ,73.67 ,88.23 ,-,72.76 ,72.21 ,91.02 ,-,-,-,68.43 ,69.16 ,71.12 ,-,-,울산대,다,4 ,울산,울산,공통,울산대,생활과학계열,통합선발,울산인문,자유선택,백+백,국수영탐(1)한,국수영탐(1)한,,,1 ,300 ,200 ,300 ,38%,25%,38%,0.00 ,-3.80 ,-7.60 ,-13.30 ,-19.00 ,-28.50 ,-38.00 ,-57.00 ,-76.00 
이과,울산대학교,신소재반도체융합학부(나노반도체),오류(영어국사),0.00 ,0.00 ,0.00 ,,,759.07 ,648.20 ,516.84 ,51.57 ,67.98 ,82.75 ,59.85 ,72.42 ,-,-,-,-,55.44 ,72.42 ,-,-,-,-,울산대,가,2 ,울산,울산,자연,울산대,반도체공학과,통합선발,울산자연,자유선택,백+백,국수영탐(1)한,국수영탐(1)한,,,1 ,183 ,275 ,275 ,25%,38%,38%,0.00 ,-3.49 ,-6.97 ,-12.20 ,-17.43 ,-26.15 ,-34.86 ,-52.29 ,-69.72 
이과,울산대학교,신소재반도체융합학부(신소재),오류(영어국사),0.00 ,0.00 ,0.00 ,,,761.22 ,693.03 ,563.24 ,51.13 ,61.94 ,77.82 ,61.34 ,56.53 ,60.25 ,82.22 ,79.96 ,44.97 ,57.09 ,55.16 ,55.89 ,73.07 ,73.39 ,41.08 ,울산대,나,1 ,울산,울산,자연,울산대,첨단소재,통합선발,울산자연,자유선택,백+백,국수영탐(1)한,국수영탐(1)한,,,1 ,183 ,275 ,275 ,25%,38%,38%,0.00 ,-3.49 ,-6.97 ,-12.20 ,-17.43 ,-26.15 ,-34.86 ,-52.29 ,-69.72 
이과,울산대학교,에너지화학공학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,810.39 ,759.12 ,707.88 ,42.56 ,51.55 ,59.53 ,48.68 ,47.01 ,55.10 ,59.53 ,51.19 ,40.40 ,44.52 ,45.23 ,51.74 ,50.34 ,44.94 ,35.28 ,울산대,다,4 ,울산,울산,자연,울산대,에너지화학공학,통합선발,울산자연,자유선택,백+백,국수영탐(1)한,국수영탐(1)한,,,1 ,183 ,275 ,275 ,25%,38%,38%,0.00 ,-3.49 ,-6.97 ,-12.20 ,-17.43 ,-26.15 ,-34.86 ,-52.29 ,-69.72 
이과,울산대학교,자율전공학부(아산아너스),오류(영어국사),0.00 ,0.00 ,0.00 ,,,866.67 ,819.96 ,747.37 ,30.66 ,40.76 ,53.32 ,37.01 ,-,-,-,-,-,34.23 ,-,-,-,-,-,울산대,가,3 ,울산,울산,공통,울산대,자유전공학부,통합선발,울산자연,자유선택,백+백,국수영탐(1)한,국수영탐(1)한,,,1 ,183 ,275 ,275 ,25%,38%,38%,0.00 ,-3.49 ,-6.97 ,-12.20 ,-17.43 ,-26.15 ,-34.86 ,-52.29 ,-69.72 
이과,울산대학교,전기전자융합학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,792.66 ,732.89 ,649.55 ,46.17 ,55.93 ,67.86 ,58.18 ,48.30 ,52.40 ,75.40 ,70.82 ,54.86 ,53.59 ,45.49 ,47.52 ,69.45 ,55.68 ,47.30 ,울산대,가,5 ,울산,울산,자연,울산대,전기전자융합,통합선발,울산자연,자유선택,백+백,국수영탐(1)한,국수영탐(1)한,,,1 ,183 ,275 ,275 ,25%,38%,38%,0.00 ,-3.49 ,-6.97 ,-12.20 ,-17.43 ,-26.15 ,-34.86 ,-52.29 ,-69.72 
이과,울산대학교,회계학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,733.16 ,654.94 ,531.99 ,52.25 ,64.37 ,79.03 ,62.51 ,65.43 ,52.97 ,87.99 ,-,-,58.39 ,48.36 ,48.43 ,75.12 ,-,-,울산대,수시이월,0 ,울산,울산,인문,울산대,회계,통합선발,울산인문,자유선택,백+백,국수영탐(1)한,국수영탐(1)한,,,1 ,300 ,200 ,300 ,38%,25%,38%,0.00 ,-3.80 ,-7.60 ,-13.30 ,-19.00 ,-28.50 ,-38.00 ,-57.00 ,-76.00 
이과,원광대학교,가정교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,275.00 ,257.60 ,219.06 ,56.09 ,71.32 ,90.04 ,75.22 ,82.43 ,64.96 ,66.69 ,-,53.06 ,72.50 ,80.50 ,61.11 ,63.03 ,-,48.10 ,원광대,수시이월,0 ,전북,익산,공통,원광대,가정교육,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,가족아동복지학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,258.44 ,230.34 ,211.91 ,70.53 ,85.44 ,91.71 ,90.39 ,87.34 ,84.39 ,81.36 ,82.88 ,73.00 ,89.33 ,85.95 ,82.68 ,79.31 ,81.00 ,70.03 ,원광대,수시이월,0 ,전북,익산,공통,원광대,가정복지,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,간호학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,477.65 ,463.00 ,443.89 ,26.74 ,35.63 ,45.49 ,41.24 ,42.65 ,39.32 ,41.58 ,36.40 ,30.25 ,37.97 ,39.21 ,36.27 ,38.27 ,33.69 ,28.01 ,원광대,가,16 ,전북,익산,공통,원광대,간호,통합선발,원광간호,자유선택,표+백,국수영탐(2),국수영탐(2),,,2 ,200 ,200 ,200 ,33%,33%,33%,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,건설환경공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,257.57 ,228.41 ,210.71 ,71.35 ,86.44 ,91.94 ,84.10 ,85.65 ,89.97 ,84.67 ,80.53 ,70.92 ,82.36 ,84.08 ,88.87 ,82.99 ,78.39 ,67.72 ,원광대,수시이월,0 ,전북,익산,자연,원광대,건설환경공학과,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,건축공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,267.32 ,249.48 ,221.63 ,63.52 ,76.95 ,89.14 ,65.81 ,77.62 ,87.73 ,80.56 ,76.89 ,73.00 ,62.05 ,75.17 ,86.38 ,78.42 ,74.35 ,70.03 ,원광대,수시이월,0 ,전북,익산,자연,원광대,건축공,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,건축학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,282.95 ,270.27 ,258.02 ,49.07 ,61.32 ,70.80 ,56.94 ,62.03 ,67.34 ,61.58 ,64.19 ,52.88 ,52.21 ,57.85 ,63.75 ,57.36 ,60.25 ,47.94 ,원광대,다,2 ,전북,익산,자연,원광대,건축,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,게임콘텐츠학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,265.66 ,242.31 ,215.73 ,65.29 ,80.58 ,90.99 ,75.22 ,68.56 ,93.42 ,-,77.38 ,73.00 ,72.50 ,65.11 ,92.70 ,-,74.90 ,70.03 ,원광대,나,2 ,전북,익산,자연,원광대,디지털콘텐츠공학,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,경영학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,264.88 ,243.10 ,222.51 ,65.84 ,80.26 ,88.87 ,70.66 ,79.05 ,86.57 ,84.67 ,-,-,67.43 ,76.74 ,85.10 ,82.99 ,-,-,원광대,수시이월,0 ,전북,익산,인문,원광대,경영학과,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,경제금융학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,255.03 ,223.02 ,202.26 ,73.31 ,88.71 ,93.59 ,65.81 ,90.39 ,-,89.04 ,-,-,62.05 ,89.33 ,-,87.83 ,-,-,원광대,수시이월,0 ,전북,익산,인문,원광대,경제금융학과,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,경찰행정학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,291.00 ,281.94 ,271.76 ,40.60 ,49.80 ,59.33 ,55.27 ,54.27 ,51.83 ,59.43 ,-,-,50.36 ,49.28 ,47.02 ,54.98 ,-,-,원광대,나,12 ,전북,익산,인문,원광대,경찰행정,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,교육학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,287.07 ,275.50 ,258.50 ,44.97 ,55.89 ,70.49 ,-,86.11 ,-,70.39 ,-,-,-,84.59 ,-,67.13 ,-,-,원광대,수시이월,0 ,전북,익산,인문,원광대,교육학,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,국방기술학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,266.52 ,229.90 ,209.74 ,64.25 ,85.66 ,92.13 ,-,-,-,-,-,-,-,-,-,-,-,-,원광대,나,1 ,전북,익산,자연,원광대,국방기술학과,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,국어교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,287.08 ,276.50 ,259.56 ,44.97 ,55.11 ,69.79 ,56.94 ,87.34 ,-,65.81 ,-,-,52.21 ,85.95 ,-,62.05 ,-,-,원광대,수시이월,0 ,전북,익산,인문,원광대,국어교육,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,기계공학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,262.52 ,238.46 ,215.65 ,68.02 ,82.39 ,91.01 ,79.55 ,82.43 ,83.43 ,84.34 ,79.82 ,68.75 ,77.30 ,80.50 ,81.62 ,82.61 ,77.60 ,65.31 ,원광대,수시이월,0 ,전북,익산,자연,원광대,기계공학부,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,농생명바이오계열,오류(영어국사),0.00 ,0.00 ,0.00 ,,,260.26 ,234.93 ,213.56 ,69.42 ,84.10 ,91.40 ,80.56 ,86.62 ,84.85 ,84.01 ,80.79 ,66.76 ,78.42 ,85.15 ,83.18 ,82.26 ,78.67 ,63.11 ,원광대,수시이월,0 ,전북,익산,자연,원광대,농생명바이오계열,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,도시공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,257.63 ,225.43 ,210.44 ,71.29 ,87.98 ,91.99 ,77.62 ,88.30 ,89.10 ,-,81.31 ,73.00 ,75.17 ,87.01 ,87.90 ,-,79.26 ,70.03 ,원광대,수시이월,0 ,전북,익산,자연,원광대,도시공,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,동물보건학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,265.52 ,237.99 ,210.41 ,65.37 ,82.69 ,92.00 ,79.55 ,91.21 ,-,66.20 ,72.01 ,47.22 ,77.30 ,90.24 ,-,62.49 ,68.93 ,43.24 ,원광대,수시이월,0 ,전북,익산,자연,원광대,동물보건학과,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,반려동물산업학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,268.36 ,248.66 ,216.06 ,62.64 ,77.56 ,90.92 ,79.55 ,76.71 ,-,66.20 ,72.01 ,47.22 ,77.30 ,74.15 ,-,62.49 ,68.93 ,43.24 ,원광대,수시이월,0 ,전북,익산,공통,원광대,반려동물산업학과,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,복지보건학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,273.55 ,257.25 ,231.68 ,57.81 ,71.75 ,84.92 ,65.81 ,83.52 ,77.62 ,80.05 ,-,-,62.05 ,81.71 ,75.17 ,77.86 ,-,-,원광대,다,4 ,전북,익산,공통,원광대,복지보건,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,뷰티디자인학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,252.68 ,209.67 ,192.80 ,74.82 ,92.14 ,94.38 ,93.33 ,71.20 ,-,-,-,-,-,68.03 ,-,-,-,-,원광대,수시이월,0 ,전북,익산,인문,원광대,뷰티디자인,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,소방행정학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,279.08 ,266.16 ,251.40 ,52.17 ,64.84 ,75.57 ,65.81 ,69.05 ,64.96 ,87.34 ,-,-,62.05 ,65.65 ,61.11 ,85.95 ,-,-,원광대,나,8 ,전북,익산,인문,원광대,소방행정,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,수학교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,280.44 ,260.84 ,228.59 ,51.25 ,69.11 ,86.34 ,71.47 ,68.56 ,69.77 ,60.42 ,-,41.77 ,68.33 ,65.11 ,66.45 ,56.08 ,-,38.44 ,원광대,수시이월,0 ,전북,익산,자연,원광대,수학교육,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,식품영양학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,270.10 ,250.95 ,226.19 ,61.48 ,75.88 ,87.75 ,70.66 ,76.16 ,-,74.83 ,79.69 ,62.63 ,67.43 ,73.54 ,-,72.07 ,77.45 ,58.52 ,원광대,수시이월,0 ,전북,익산,자연,원광대,식품영양,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,안전보건학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,264.90 ,229.90 ,210.44 ,65.82 ,85.66 ,91.99 ,83.32 ,84.96 ,86.11 ,-,-,-,81.49 ,83.31 ,84.59 ,-,-,-,원광대,수시이월,0 ,전북,익산,자연,원광대,안전보건학과,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,역사교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,290.35 ,282.50 ,277.00 ,41.68 ,49.28 ,54.47 ,51.02 ,54.27 ,48.58 ,-,-,-,46.36 ,49.28 ,44.43 ,-,-,-,원광대,수시이월,0 ,전북,익산,인문,원광대,역사교육,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,영어교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,286.77 ,275.50 ,259.52 ,45.53 ,55.89 ,69.81 ,58.03 ,68.56 ,-,62.37 ,-,-,53.42 ,65.11 ,-,58.23 ,-,-,원광대,수시이월,0 ,전북,익산,인문,원광대,영어교육,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,원불교학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,257.94 ,225.73 ,201.32 ,70.88 ,87.88 ,93.76 ,86.57 ,84.10 ,-,-,-,-,85.10 ,82.36 ,-,-,-,-,원광대,수시이월,0 ,전북,익산,인문,원광대,원불교학과,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,유아교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,286.19 ,274.68 ,260.95 ,46.11 ,56.68 ,69.04 ,54.48 ,72.09 ,-,-,-,-,49.51 ,69.02 ,-,-,-,-,원광대,수시이월,0 ,전북,익산,인문,원광대,유아교육,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,응급구조학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,280.43 ,259.62 ,232.87 ,51.26 ,69.76 ,84.62 ,67.80 ,67.80 ,-,-,-,-,64.27 ,64.27 ,-,-,-,-,원광대,나,5 ,전북,익산,자연,원광대,응급구조학과,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,의료상담학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,279.21 ,257.32 ,221.95 ,52.10 ,71.67 ,89.04 ,84.67 ,70.93 ,69.77 ,-,-,-,82.99 ,67.73 ,66.45 ,-,-,-,원광대,수시이월,0 ,전북,익산,공통,원광대,의료상담학과,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,일어교육과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,279.82 ,266.43 ,248.37 ,51.68 ,64.39 ,77.77 ,53.49 ,75.62 ,67.80 ,-,-,-,48.51 ,72.94 ,64.27 ,-,-,-,원광대,수시이월,0 ,전북,익산,인문,원광대,일어교육,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,자율전공학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,273.90 ,247.93 ,210.46 ,57.46 ,78.11 ,91.99 ,72.81 ,-,-,-,-,-,69.82 ,-,-,-,-,-,원광대,수시이월,0 ,전북,익산,공통,원광대,자유전공학부,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,작업치료학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,426.28 ,399.46 ,369.95 ,53.48 ,66.73 ,77.06 ,62.03 ,61.11 ,71.47 ,77.62 ,72.39 ,61.02 ,57.85 ,56.83 ,68.33 ,75.17 ,69.36 ,56.74 ,원광대,나,3 ,전북,익산,자연,원광대,작업치료,통합선발,원광간호,자유선택,표+백,국수영탐(2),국수영탐(2),,,2 ,200 ,200 ,200 ,33%,33%,33%,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,전기공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,266.94 ,249.00 ,221.21 ,63.82 ,77.31 ,89.27 ,64.96 ,77.62 ,89.97 ,81.36 ,77.38 ,64.82 ,61.11 ,75.17 ,88.87 ,79.31 ,74.90 ,60.95 ,원광대,수시이월,0 ,전북,익산,자연,원광대,전기,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,전자공학과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,264.50 ,242.53 ,217.37 ,66.45 ,80.50 ,90.56 ,69.05 ,80.56 ,92.26 ,85.31 ,79.32 ,70.71 ,65.65 ,78.42 ,91.40 ,83.69 ,77.04 ,67.21 ,원광대,수시이월,0 ,전북,익산,자연,원광대,전자공학과,통합선발,원광통합,자유선택,표+백,영탐(1)+국수中택1,영탐(1),국수中택1,,1 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
